2018-12-21 08:07:02.334568 -- Epoch: [10][120/354]	Time 2.036 (2.910)	Data 0.002 (0.004)	Loss 0.1158 (0.1931)	Prec@1 98.000 (93.562)	Prec@5 99.000 (99.719)
2018-12-21 08:07:33.924055 -- Epoch: [10][130/354]	Time 4.051 (2.929)	Data 0.003 (0.004)	Loss 0.2339 (0.1985)	Prec@1 92.000 (93.504)	Prec@5 100.000 (99.710)
2018-12-21 08:08:06.299059 -- Epoch: [10][140/354]	Time 4.761 (2.951)	Data 0.003 (0.004)	Loss 0.1608 (0.1990)	Prec@1 93.000 (93.454)	Prec@5 100.000 (99.709)
2018-12-21 08:08:32.074206 -- Epoch: [10][150/354]	Time 2.152 (2.927)	Data 0.002 (0.004)	Loss 0.3215 (0.2014)	Prec@1 88.000 (93.384)	Prec@5 100.000 (99.695)
2018-12-21 08:08:58.751905 -- Epoch: [10][160/354]	Time 2.329 (2.910)	Data 0.003 (0.004)	Loss 0.0640 (0.1984)	Prec@1 99.000 (93.484)	Prec@5 100.000 (99.702)
2018-12-21 08:09:25.798674 -- Epoch: [10][170/354]	Time 6.193 (2.898)	Data 0.003 (0.004)	Loss 0.1777 (0.1960)	Prec@1 94.000 (93.602)	Prec@5 100.000 (99.719)
2018-12-21 08:09:52.347870 -- Epoch: [10][180/354]	Time 1.949 (2.885)	Data 0.003 (0.004)	Loss 0.1362 (0.1951)	Prec@1 93.000 (93.635)	Prec@5 100.000 (99.724)
2018-12-21 08:10:20.770210 -- Epoch: [10][190/354]	Time 3.899 (2.883)	Data 0.028 (0.004)	Loss 0.1001 (0.1942)	Prec@1 96.000 (93.675)	Prec@5 100.000 (99.728)
2018-12-21 08:10:44.596180 -- Epoch: [10][200/354]	Time 1.983 (2.858)	Data 0.003 (0.004)	Loss 0.1753 (0.1940)	Prec@1 95.000 (93.682)	Prec@5 100.000 (99.731)
2018-12-21 08:11:11.399407 -- Epoch: [10][210/354]	Time 2.143 (2.849)	Data 0.003 (0.004)	Loss 0.1135 (0.1929)	Prec@1 96.000 (93.701)	Prec@5 100.000 (99.739)
2018-12-21 08:11:36.146149 -- Epoch: [10][220/354]	Time 2.888 (2.832)	Data 0.003 (0.004)	Loss 0.1409 (0.1933)	Prec@1 93.000 (93.661)	Prec@5 99.000 (99.742)
2018-12-21 08:12:01.077797 -- Epoch: [10][230/354]	Time 2.017 (2.818)	Data 0.003 (0.004)	Loss 0.2060 (0.1924)	Prec@1 95.000 (93.710)	Prec@5 100.000 (99.745)
2018-12-21 08:12:31.083369 -- Epoch: [10][240/354]	Time 3.788 (2.825)	Data 0.003 (0.004)	Loss 0.1470 (0.1904)	Prec@1 95.000 (93.784)	Prec@5 100.000 (99.743)
2018-12-21 08:12:58.703231 -- Epoch: [10][250/354]	Time 2.376 (2.823)	Data 0.003 (0.004)	Loss 0.3306 (0.1907)	Prec@1 93.000 (93.793)	Prec@5 100.000 (99.737)
2018-12-21 08:13:25.875502 -- Epoch: [10][260/354]	Time 4.006 (2.819)	Data 0.003 (0.004)	Loss 0.3171 (0.1917)	Prec@1 88.000 (93.755)	Prec@5 98.000 (99.724)
2018-12-21 08:13:51.669949 -- Epoch: [10][270/354]	Time 3.397 (2.810)	Data 0.003 (0.004)	Loss 0.2386 (0.1924)	Prec@1 97.000 (93.723)	Prec@5 99.000 (99.731)
2018-12-21 08:14:17.243212 -- Epoch: [10][280/354]	Time 2.021 (2.801)	Data 0.002 (0.004)	Loss 0.1877 (0.1912)	Prec@1 93.000 (93.765)	Prec@5 100.000 (99.730)
2018-12-21 08:14:43.675704 -- Epoch: [10][290/354]	Time 2.076 (2.796)	Data 0.003 (0.004)	Loss 0.3596 (0.1914)	Prec@1 91.000 (93.777)	Prec@5 99.000 (99.722)
2018-12-21 08:15:12.152377 -- Epoch: [10][300/354]	Time 2.199 (2.797)	Data 0.003 (0.003)	Loss 0.1831 (0.1918)	Prec@1 93.000 (93.784)	Prec@5 99.000 (99.701)
2018-12-21 08:15:39.023007 -- Epoch: [10][310/354]	Time 4.752 (2.794)	Data 0.003 (0.003)	Loss 0.2543 (0.1914)	Prec@1 94.000 (93.788)	Prec@5 100.000 (99.704)
2018-12-21 08:16:02.790736 -- Epoch: [10][320/354]	Time 2.004 (2.781)	Data 0.003 (0.003)	Loss 0.2718 (0.1920)	Prec@1 90.000 (93.766)	Prec@5 99.000 (99.701)
2018-12-21 08:16:30.366823 -- Epoch: [10][330/354]	Time 5.012 (2.780)	Data 0.003 (0.003)	Loss 0.1382 (0.1913)	Prec@1 95.000 (93.764)	Prec@5 99.000 (99.707)
2018-12-21 08:16:57.869673 -- Epoch: [10][340/354]	Time 4.096 (2.779)	Data 0.003 (0.003)	Loss 0.1744 (0.1904)	Prec@1 96.000 (93.789)	Prec@5 100.000 (99.707)
2018-12-21 08:17:24.460731 -- Epoch: [10][350/354]	Time 3.022 (2.776)	Data 0.002 (0.003)	Loss 0.0776 (0.1884)	Prec@1 97.000 (93.838)	Prec@5 100.000 (99.712)
2018-12-21 08:17:57.326688 -- Epoch: [11][0/354]	Time 3.745 (3.745)	Data 0.165 (0.165)	Loss 0.1281 (0.1281)	Prec@1 97.000 (97.000)	Prec@5 100.000 (100.000)
2018-12-21 08:18:26.038061 -- Epoch: [11][10/354]	Time 2.077 (2.951)	Data 0.004 (0.017)	Loss 0.1220 (0.1206)	Prec@1 94.000 (96.091)	Prec@5 100.000 (99.909)
2018-12-21 08:18:51.197787 -- Epoch: [11][20/354]	Time 2.969 (2.744)	Data 0.003 (0.011)	Loss 0.0939 (0.1178)	Prec@1 97.000 (96.190)	Prec@5 100.000 (99.905)
2018-12-21 08:19:21.028785 -- Epoch: [11][30/354]	Time 3.084 (2.821)	Data 0.003 (0.008)	Loss 0.0940 (0.1124)	Prec@1 95.000 (96.290)	Prec@5 100.000 (99.935)
2018-12-21 08:19:53.189090 -- Epoch: [11][40/354]	Time 2.976 (2.917)	Data 0.002 (0.007)	Loss 0.1019 (0.1117)	Prec@1 97.000 (96.415)	Prec@5 100.000 (99.878)
2018-12-21 08:20:21.192348 -- Epoch: [11][50/354]	Time 2.924 (2.894)	Data 0.003 (0.006)	Loss 0.1167 (0.1183)	Prec@1 95.000 (96.196)	Prec@5 100.000 (99.863)
2018-12-21 08:20:53.680743 -- Epoch: [11][60/354]	Time 2.952 (2.952)	Data 0.002 (0.005)	Loss 0.2388 (0.1199)	Prec@1 92.000 (96.016)	Prec@5 99.000 (99.869)
2018-12-21 08:21:21.782101 -- Epoch: [11][70/354]	Time 3.719 (2.932)	Data 0.003 (0.005)	Loss 0.1890 (0.1259)	Prec@1 96.000 (95.859)	Prec@5 100.000 (99.831)
2018-12-21 08:21:49.782618 -- Epoch: [11][80/354]	Time 3.878 (2.916)	Data 0.003 (0.005)	Loss 0.0565 (0.1313)	Prec@1 99.000 (95.790)	Prec@5 100.000 (99.802)
2018-12-21 08:22:14.206331 -- Epoch: [11][90/354]	Time 2.860 (2.864)	Data 0.003 (0.005)	Loss 0.0994 (0.1321)	Prec@1 96.000 (95.802)	Prec@5 100.000 (99.758)
2018-12-21 08:22:46.417523 -- Epoch: [11][100/354]	Time 2.187 (2.899)	Data 0.002 (0.005)	Loss 0.1440 (0.1323)	Prec@1 95.000 (95.832)	Prec@5 100.000 (99.772)
2018-12-21 08:23:13.788674 -- Epoch: [11][110/354]	Time 2.000 (2.885)	Data 0.003 (0.005)	Loss 0.1926 (0.1347)	Prec@1 94.000 (95.784)	Prec@5 100.000 (99.775)
2018-12-21 08:23:37.817929 -- Epoch: [11][120/354]	Time 3.004 (2.845)	Data 0.003 (0.004)	Loss 0.2374 (0.1378)	Prec@1 94.000 (95.661)	Prec@5 100.000 (99.769)
2018-12-21 08:24:05.899470 -- Epoch: [11][130/354]	Time 2.046 (2.842)	Data 0.002 (0.004)	Loss 0.3019 (0.1408)	Prec@1 91.000 (95.588)	Prec@5 100.000 (99.786)
2018-12-21 08:24:35.258658 -- Epoch: [11][140/354]	Time 3.035 (2.849)	Data 0.002 (0.004)	Loss 0.2377 (0.1465)	Prec@1 92.000 (95.496)	Prec@5 99.000 (99.794)
2018-12-21 08:25:01.124584 -- Epoch: [11][150/354]	Time 3.373 (2.831)	Data 0.002 (0.004)	Loss 0.2559 (0.1514)	Prec@1 93.000 (95.371)	Prec@5 100.000 (99.788)
2018-12-21 08:25:27.175373 -- Epoch: [11][160/354]	Time 2.962 (2.817)	Data 0.002 (0.004)	Loss 0.1351 (0.1538)	Prec@1 95.000 (95.298)	Prec@5 100.000 (99.783)
2018-12-21 08:26:01.848295 -- Epoch: [11][170/354]	Time 2.976 (2.855)	Data 0.003 (0.004)	Loss 0.1809 (0.1542)	Prec@1 93.000 (95.257)	Prec@5 100.000 (99.795)
2018-12-21 08:26:32.802918 -- Epoch: [11][180/354]	Time 3.651 (2.869)	Data 0.004 (0.004)	Loss 0.2125 (0.1546)	Prec@1 93.000 (95.254)	Prec@5 99.000 (99.790)
2018-12-21 08:26:59.390223 -- Epoch: [11][190/354]	Time 2.939 (2.858)	Data 0.002 (0.004)	Loss 0.2348 (0.1573)	Prec@1 96.000 (95.194)	Prec@5 100.000 (99.791)
2018-12-21 08:27:27.135158 -- Epoch: [11][200/354]	Time 3.754 (2.853)	Data 0.002 (0.004)	Loss 0.0622 (0.1600)	Prec@1 97.000 (95.109)	Prec@5 100.000 (99.771)
2018-12-21 08:27:58.526944 -- Epoch: [11][210/354]	Time 3.120 (2.867)	Data 0.002 (0.004)	Loss 0.1196 (0.1596)	Prec@1 97.000 (95.109)	Prec@5 100.000 (99.773)
2018-12-21 08:28:30.131208 -- Epoch: [11][220/354]	Time 3.944 (2.880)	Data 0.005 (0.004)	Loss 0.2257 (0.1581)	Prec@1 92.000 (95.136)	Prec@5 100.000 (99.774)
2018-12-21 08:28:59.662200 -- Epoch: [11][230/354]	Time 2.042 (2.883)	Data 0.003 (0.004)	Loss 0.0567 (0.1559)	Prec@1 99.000 (95.195)	Prec@5 100.000 (99.779)
2018-12-21 08:29:32.624874 -- Epoch: [11][240/354]	Time 1.989 (2.901)	Data 0.003 (0.004)	Loss 0.0935 (0.1547)	Prec@1 98.000 (95.216)	Prec@5 100.000 (99.780)
2018-12-21 08:30:03.315773 -- Epoch: [11][250/354]	Time 4.163 (2.907)	Data 0.003 (0.004)	Loss 0.0513 (0.1525)	Prec@1 99.000 (95.283)	Prec@5 100.000 (99.785)
2018-12-21 08:30:35.053415 -- Epoch: [11][260/354]	Time 3.305 (2.918)	Data 0.003 (0.004)	Loss 0.0268 (0.1504)	Prec@1 100.000 (95.349)	Prec@5 100.000 (99.793)
2018-12-21 08:31:04.281581 -- Epoch: [11][270/354]	Time 3.361 (2.918)	Data 0.003 (0.004)	Loss 0.1459 (0.1510)	Prec@1 96.000 (95.328)	Prec@5 99.000 (99.790)
2018-12-21 08:31:31.131084 -- Epoch: [11][280/354]	Time 3.541 (2.909)	Data 0.002 (0.004)	Loss 0.1450 (0.1520)	Prec@1 98.000 (95.317)	Prec@5 100.000 (99.786)
2018-12-21 08:32:00.853398 -- Epoch: [11][290/354]	Time 2.695 (2.912)	Data 0.003 (0.004)	Loss 0.1418 (0.1522)	Prec@1 95.000 (95.289)	Prec@5 100.000 (99.794)
2018-12-21 08:32:25.012526 -- Epoch: [11][300/354]	Time 2.060 (2.895)	Data 0.002 (0.004)	Loss 0.3058 (0.1534)	Prec@1 90.000 (95.233)	Prec@5 98.000 (99.784)
2018-12-21 08:32:52.619466 -- Epoch: [11][310/354]	Time 2.254 (2.891)	Data 0.002 (0.003)	Loss 0.1140 (0.1541)	Prec@1 97.000 (95.203)	Prec@5 100.000 (99.788)
2018-12-21 08:33:24.530445 -- Epoch: [11][320/354]	Time 3.289 (2.900)	Data 0.002 (0.003)	Loss 0.1282 (0.1537)	Prec@1 95.000 (95.196)	Prec@5 100.000 (99.788)
2018-12-21 08:33:55.249995 -- Epoch: [11][330/354]	Time 3.081 (2.905)	Data 0.018 (0.003)	Loss 0.1896 (0.1537)	Prec@1 93.000 (95.178)	Prec@5 100.000 (99.792)
2018-12-21 08:34:33.314469 -- Epoch: [11][340/354]	Time 3.926 (2.932)	Data 0.004 (0.003)	Loss 0.1335 (0.1533)	Prec@1 95.000 (95.188)	Prec@5 100.000 (99.792)
2018-12-21 08:35:05.413622 -- Epoch: [11][350/354]	Time 3.083 (2.940)	Data 0.002 (0.003)	Loss 0.2299 (0.1533)	Prec@1 91.000 (95.197)	Prec@5 99.000 (99.789)
2018-12-21 08:35:41.289449 -- Epoch: [12][0/354]	Time 4.376 (4.376)	Data 0.102 (0.102)	Loss 0.1883 (0.1883)	Prec@1 95.000 (95.000)	Prec@5 100.000 (100.000)
2018-12-21 08:36:14.699585 -- Epoch: [12][10/354]	Time 2.073 (3.435)	Data 0.002 (0.011)	Loss 0.2363 (0.1433)	Prec@1 91.000 (94.818)	Prec@5 98.000 (99.727)
2018-12-21 08:36:44.873051 -- Epoch: [12][20/354]	Time 2.548 (3.236)	Data 0.002 (0.007)	Loss 0.2181 (0.1389)	Prec@1 94.000 (95.381)	Prec@5 100.000 (99.762)
2018-12-21 08:37:14.412470 -- Epoch: [12][30/354]	Time 1.990 (3.145)	Data 0.002 (0.005)	Loss 0.1670 (0.1396)	Prec@1 95.000 (95.548)	Prec@5 100.000 (99.806)
2018-12-21 08:37:48.984008 -- Epoch: [12][40/354]	Time 2.711 (3.221)	Data 0.002 (0.005)	Loss 0.1048 (0.1325)	Prec@1 96.000 (95.854)	Prec@5 100.000 (99.780)
2018-12-21 08:38:21.515210 -- Epoch: [12][50/354]	Time 2.153 (3.227)	Data 0.002 (0.004)	Loss 0.0560 (0.1270)	Prec@1 97.000 (96.098)	Prec@5 100.000 (99.804)
2018-12-21 08:38:48.076900 -- Epoch: [12][60/354]	Time 3.737 (3.134)	Data 0.002 (0.004)	Loss 0.1353 (0.1329)	Prec@1 95.000 (95.918)	Prec@5 100.000 (99.820)
2018-12-21 08:39:19.386214 -- Epoch: [12][70/354]	Time 2.920 (3.133)	Data 0.003 (0.004)	Loss 0.1635 (0.1339)	Prec@1 98.000 (95.944)	Prec@5 99.000 (99.789)
2018-12-21 08:39:46.485102 -- Epoch: [12][80/354]	Time 3.851 (3.081)	Data 0.002 (0.004)	Loss 0.1151 (0.1331)	Prec@1 97.000 (95.988)	Prec@5 100.000 (99.802)
2018-12-21 08:40:13.673080 -- Epoch: [12][90/354]	Time 3.077 (3.041)	Data 0.003 (0.004)	Loss 0.1634 (0.1325)	Prec@1 95.000 (95.967)	Prec@5 100.000 (99.813)
2018-12-21 08:40:43.512094 -- Epoch: [12][100/354]	Time 3.973 (3.036)	Data 0.003 (0.003)	Loss 0.0473 (0.1299)	Prec@1 99.000 (96.059)	Prec@5 100.000 (99.812)
2018-12-21 08:41:14.496359 -- Epoch: [12][110/354]	Time 4.161 (3.041)	Data 0.002 (0.003)	Loss 0.0611 (0.1278)	Prec@1 98.000 (96.108)	Prec@5 100.000 (99.829)
2018-12-21 08:41:46.789234 -- Epoch: [12][120/354]	Time 4.857 (3.057)	Data 0.003 (0.003)	Loss 0.0928 (0.1277)	Prec@1 96.000 (96.132)	Prec@5 100.000 (99.826)
2018-12-21 08:42:21.429700 -- Epoch: [12][130/354]	Time 3.820 (3.088)	Data 0.002 (0.003)	Loss 0.0313 (0.1252)	Prec@1 100.000 (96.176)	Prec@5 100.000 (99.832)
2018-12-21 08:42:51.966232 -- Epoch: [12][140/354]	Time 2.092 (3.085)	Data 0.003 (0.003)	Loss 0.1259 (0.1249)	Prec@1 96.000 (96.184)	Prec@5 100.000 (99.837)
2018-12-21 08:43:29.417071 -- Epoch: [12][150/354]	Time 3.833 (3.129)	Data 0.002 (0.003)	Loss 0.1343 (0.1236)	Prec@1 95.000 (96.185)	Prec@5 100.000 (99.848)
2018-12-21 08:44:05.291583 -- Epoch: [12][160/354]	Time 2.730 (3.158)	Data 0.003 (0.003)	Loss 0.1924 (0.1242)	Prec@1 95.000 (96.137)	Prec@5 100.000 (99.839)
2018-12-21 08:44:36.685351 -- Epoch: [12][170/354]	Time 3.100 (3.157)	Data 0.002 (0.003)	Loss 0.1197 (0.1253)	Prec@1 95.000 (96.094)	Prec@5 100.000 (99.825)
2018-12-21 08:45:01.248909 -- Epoch: [12][180/354]	Time 2.080 (3.118)	Data 0.003 (0.003)	Loss 0.1539 (0.1275)	Prec@1 94.000 (96.077)	Prec@5 100.000 (99.818)
2018-12-21 08:45:28.723891 -- Epoch: [12][190/354]	Time 2.976 (3.098)	Data 0.002 (0.003)	Loss 0.1487 (0.1267)	Prec@1 93.000 (96.073)	Prec@5 100.000 (99.822)
2018-12-21 08:45:57.762550 -- Epoch: [12][200/354]	Time 2.326 (3.089)	Data 0.003 (0.003)	Loss 0.0983 (0.1257)	Prec@1 97.000 (96.114)	Prec@5 99.000 (99.821)
2018-12-21 08:46:28.909119 -- Epoch: [12][210/354]	Time 2.128 (3.090)	Data 0.003 (0.003)	Loss 0.0395 (0.1243)	Prec@1 99.000 (96.142)	Prec@5 100.000 (99.825)
2018-12-21 08:47:02.053677 -- Epoch: [12][220/354]	Time 2.153 (3.100)	Data 0.002 (0.003)	Loss 0.0603 (0.1249)	Prec@1 99.000 (96.149)	Prec@5 100.000 (99.833)
2018-12-21 08:47:25.675495 -- Epoch: [12][230/354]	Time 1.988 (3.068)	Data 0.003 (0.003)	Loss 0.2425 (0.1263)	Prec@1 92.000 (96.113)	Prec@5 100.000 (99.835)
2018-12-21 08:47:48.618458 -- Epoch: [12][240/354]	Time 3.801 (3.036)	Data 0.002 (0.003)	Loss 0.1934 (0.1275)	Prec@1 95.000 (96.075)	Prec@5 100.000 (99.834)
2018-12-21 08:48:12.850018 -- Epoch: [12][250/354]	Time 2.996 (3.012)	Data 0.003 (0.003)	Loss 0.1212 (0.1281)	Prec@1 93.000 (96.056)	Prec@5 100.000 (99.837)
2018-12-21 08:48:38.565443 -- Epoch: [12][260/354]	Time 2.904 (2.995)	Data 0.003 (0.003)	Loss 0.1504 (0.1287)	Prec@1 95.000 (96.027)	Prec@5 100.000 (99.835)
2018-12-21 08:49:06.734588 -- Epoch: [12][270/354]	Time 2.846 (2.988)	Data 0.003 (0.003)	Loss 0.0666 (0.1294)	Prec@1 99.000 (95.985)	Prec@5 100.000 (99.834)
2018-12-21 08:49:31.780404 -- Epoch: [12][280/354]	Time 2.124 (2.971)	Data 0.003 (0.003)	Loss 0.3904 (0.1312)	Prec@1 92.000 (95.940)	Prec@5 99.000 (99.833)
2018-12-21 08:50:01.174299 -- Epoch: [12][290/354]	Time 3.006 (2.970)	Data 0.003 (0.003)	Loss 0.1064 (0.1299)	Prec@1 97.000 (95.983)	Prec@5 100.000 (99.835)
2018-12-21 08:50:34.454188 -- Epoch: [12][300/354]	Time 5.569 (2.982)	Data 0.003 (0.003)	Loss 0.2291 (0.1298)	Prec@1 94.000 (95.993)	Prec@5 99.000 (99.834)
2018-12-21 08:51:01.739852 -- Epoch: [12][310/354]	Time 3.085 (2.974)	Data 0.015 (0.003)	Loss 0.2697 (0.1301)	Prec@1 91.000 (95.984)	Prec@5 100.000 (99.836)
2018-12-21 08:51:29.997668 -- Epoch: [12][320/354]	Time 3.893 (2.969)	Data 0.003 (0.003)	Loss 0.1065 (0.1296)	Prec@1 97.000 (95.975)	Prec@5 100.000 (99.841)
2018-12-21 08:52:05.401411 -- Epoch: [12][330/354]	Time 3.976 (2.986)	Data 0.003 (0.003)	Loss 0.0871 (0.1288)	Prec@1 98.000 (95.997)	Prec@5 100.000 (99.843)
2018-12-21 08:52:35.449431 -- Epoch: [12][340/354]	Time 4.525 (2.987)	Data 0.002 (0.003)	Loss 0.0529 (0.1285)	Prec@1 99.000 (96.006)	Prec@5 100.000 (99.848)
2018-12-21 08:53:03.375893 -- Epoch: [12][350/354]	Time 2.608 (2.981)	Data 0.003 (0.003)	Loss 0.0793 (0.1281)	Prec@1 97.000 (96.028)	Prec@5 100.000 (99.849)
2018-12-21 08:53:36.099604 -- Epoch: [13][0/354]	Time 4.041 (4.041)	Data 0.124 (0.124)	Loss 0.0853 (0.0853)	Prec@1 96.000 (96.000)	Prec@5 100.000 (100.000)
2018-12-21 08:54:04.053808 -- Epoch: [13][10/354]	Time 2.867 (2.909)	Data 0.003 (0.014)	Loss 0.0791 (0.1616)	Prec@1 97.000 (95.091)	Prec@5 100.000 (99.909)
2018-12-21 08:54:37.235160 -- Epoch: [13][20/354]	Time 3.010 (3.104)	Data 0.003 (0.009)	Loss 0.0939 (0.1358)	Prec@1 96.000 (95.571)	Prec@5 100.000 (99.905)
2018-12-21 08:55:10.534292 -- Epoch: [13][30/354]	Time 3.009 (3.177)	Data 0.004 (0.007)	Loss 0.0350 (0.1232)	Prec@1 99.000 (96.161)	Prec@5 100.000 (99.903)
2018-12-21 08:55:36.086383 -- Epoch: [13][40/354]	Time 3.001 (3.025)	Data 0.002 (0.006)	Loss 0.0529 (0.1210)	Prec@1 97.000 (96.049)	Prec@5 100.000 (99.927)
2018-12-21 08:56:03.246712 -- Epoch: [13][50/354]	Time 2.092 (2.964)	Data 0.002 (0.005)	Loss 0.1773 (0.1262)	Prec@1 93.000 (95.863)	Prec@5 100.000 (99.843)
2018-12-21 08:56:36.609822 -- Epoch: [13][60/354]	Time 2.001 (3.025)	Data 0.003 (0.005)	Loss 0.0349 (0.1234)	Prec@1 100.000 (96.115)	Prec@5 100.000 (99.869)
2018-12-21 08:57:09.102193 -- Epoch: [13][70/354]	Time 5.864 (3.057)	Data 0.003 (0.004)	Loss 0.1837 (0.1207)	Prec@1 95.000 (96.211)	Prec@5 99.000 (99.873)
2018-12-21 08:57:41.434677 -- Epoch: [13][80/354]	Time 2.377 (3.079)	Data 0.002 (0.004)	Loss 0.1154 (0.1195)	Prec@1 96.000 (96.247)	Prec@5 100.000 (99.864)
2018-12-21 08:58:18.510326 -- Epoch: [13][90/354]	Time 3.441 (3.148)	Data 0.003 (0.004)	Loss 0.1436 (0.1131)	Prec@1 94.000 (96.473)	Prec@5 100.000 (99.879)
2018-12-21 08:58:57.080565 -- Epoch: [13][100/354]	Time 2.263 (3.218)	Data 0.003 (0.004)	Loss 0.1503 (0.1095)	Prec@1 98.000 (96.574)	Prec@5 100.000 (99.891)
2018-12-21 08:59:23.830125 -- Epoch: [13][110/354]	Time 4.055 (3.169)	Data 0.003 (0.004)	Loss 0.0319 (0.1061)	Prec@1 99.000 (96.640)	Prec@5 100.000 (99.901)
2018-12-21 08:59:56.043169 -- Epoch: [13][120/354]	Time 4.085 (3.173)	Data 0.002 (0.004)	Loss 0.1018 (0.1065)	Prec@1 94.000 (96.612)	Prec@5 100.000 (99.901)
2018-12-21 09:00:27.396575 -- Epoch: [13][130/354]	Time 2.080 (3.171)	Data 0.003 (0.004)	Loss 0.0722 (0.1110)	Prec@1 98.000 (96.489)	Prec@5 100.000 (99.893)
2018-12-21 09:01:00.927860 -- Epoch: [13][140/354]	Time 4.550 (3.183)	Data 0.003 (0.004)	Loss 0.0965 (0.1117)	Prec@1 96.000 (96.468)	Prec@5 100.000 (99.894)
2018-12-21 09:01:38.875594 -- Epoch: [13][150/354]	Time 2.963 (3.224)	Data 0.002 (0.004)	Loss 0.0739 (0.1105)	Prec@1 97.000 (96.464)	Prec@5 100.000 (99.881)
2018-12-21 09:02:15.781599 -- Epoch: [13][160/354]	Time 3.392 (3.253)	Data 0.003 (0.003)	Loss 0.1193 (0.1090)	Prec@1 95.000 (96.466)	Prec@5 100.000 (99.888)
2018-12-21 09:02:48.989122 -- Epoch: [13][170/354]	Time 2.393 (3.257)	Data 0.002 (0.003)	Loss 0.1264 (0.1098)	Prec@1 96.000 (96.485)	Prec@5 100.000 (99.889)
2018-12-21 09:03:19.484776 -- Epoch: [13][180/354]	Time 3.414 (3.245)	Data 0.002 (0.003)	Loss 0.1186 (0.1107)	Prec@1 94.000 (96.431)	Prec@5 100.000 (99.895)
2018-12-21 09:03:56.977607 -- Epoch: [13][190/354]	Time 2.475 (3.272)	Data 0.002 (0.003)	Loss 0.0161 (0.1116)	Prec@1 100.000 (96.424)	Prec@5 100.000 (99.895)
2018-12-21 09:04:35.105712 -- Epoch: [13][200/354]	Time 3.821 (3.299)	Data 0.002 (0.003)	Loss 0.1044 (0.1130)	Prec@1 95.000 (96.363)	Prec@5 100.000 (99.881)
2018-12-21 09:05:06.246490 -- Epoch: [13][210/354]	Time 2.956 (3.290)	Data 0.002 (0.003)	Loss 0.1798 (0.1150)	Prec@1 92.000 (96.332)	Prec@5 100.000 (99.886)
2018-12-21 09:05:42.017539 -- Epoch: [13][220/354]	Time 2.359 (3.303)	Data 0.010 (0.003)	Loss 0.3111 (0.1185)	Prec@1 88.000 (96.240)	Prec@5 100.000 (99.878)
2018-12-21 09:06:12.522390 -- Epoch: [13][230/354]	Time 3.392 (3.292)	Data 0.003 (0.003)	Loss 0.0818 (0.1198)	Prec@1 96.000 (96.186)	Prec@5 100.000 (99.879)
2018-12-21 09:06:37.660151 -- Epoch: [13][240/354]	Time 2.331 (3.260)	Data 0.003 (0.003)	Loss 0.2085 (0.1211)	Prec@1 93.000 (96.116)	Prec@5 99.000 (99.876)
2018-12-21 09:07:09.541512 -- Epoch: [13][250/354]	Time 2.292 (3.257)	Data 0.003 (0.003)	Loss 0.0970 (0.1216)	Prec@1 98.000 (96.120)	Prec@5 100.000 (99.873)
2018-12-21 09:07:41.090108 -- Epoch: [13][260/354]	Time 2.332 (3.253)	Data 0.004 (0.003)	Loss 0.1635 (0.1216)	Prec@1 95.000 (96.146)	Prec@5 100.000 (99.877)
2018-12-21 09:08:17.626815 -- Epoch: [13][270/354]	Time 4.820 (3.268)	Data 0.003 (0.003)	Loss 0.0884 (0.1203)	Prec@1 99.000 (96.181)	Prec@5 99.000 (99.878)
2018-12-21 09:08:53.401532 -- Epoch: [13][280/354]	Time 4.281 (3.279)	Data 0.005 (0.003)	Loss 0.1439 (0.1196)	Prec@1 95.000 (96.206)	Prec@5 100.000 (99.879)
2018-12-21 09:09:30.931882 -- Epoch: [13][290/354]	Time 4.931 (3.295)	Data 0.002 (0.003)	Loss 0.1828 (0.1192)	Prec@1 95.000 (96.227)	Prec@5 100.000 (99.883)
2018-12-21 09:10:09.209643 -- Epoch: [13][300/354]	Time 4.028 (3.313)	Data 0.003 (0.003)	Loss 0.0979 (0.1191)	Prec@1 97.000 (96.219)	Prec@5 100.000 (99.884)
2018-12-21 09:10:49.643093 -- Epoch: [13][310/354]	Time 4.185 (3.336)	Data 0.005 (0.003)	Loss 0.0617 (0.1182)	Prec@1 99.000 (96.225)	Prec@5 100.000 (99.884)
2018-12-21 09:11:29.715705 -- Epoch: [13][320/354]	Time 5.633 (3.357)	Data 0.002 (0.003)	Loss 0.0846 (0.1178)	Prec@1 97.000 (96.212)	Prec@5 100.000 (99.882)
2018-12-21 09:12:01.449312 -- Epoch: [13][330/354]	Time 4.220 (3.352)	Data 0.003 (0.003)	Loss 0.0781 (0.1168)	Prec@1 98.000 (96.251)	Prec@5 99.000 (99.882)
2018-12-21 09:12:35.279704 -- Epoch: [13][340/354]	Time 2.245 (3.353)	Data 0.006 (0.003)	Loss 0.0391 (0.1161)	Prec@1 99.000 (96.273)	Prec@5 100.000 (99.880)
2018-12-21 09:13:19.448660 -- Epoch: [13][350/354]	Time 5.371 (3.383)	Data 0.002 (0.003)	Loss 0.0363 (0.1158)	Prec@1 100.000 (96.285)	Prec@5 100.000 (99.883)
2018-12-21 09:13:58.336198 -- Epoch: [14][0/354]	Time 4.902 (4.902)	Data 0.111 (0.111)	Loss 0.0563 (0.0563)	Prec@1 98.000 (98.000)	Prec@5 100.000 (100.000)
